Fecha;Provincia;test_rapidos_total;test_rapidos_positivos;test_antigenos_total;test_antigenos_positivos;pcr_total;pcr_positivos;codigo_ine;total_pruebas;total_pruebas_positivas;test_porcentaje;pcr_porcentaje;porcentaje_total;sigla;antigenos_porcentaje
2022-01-22;Zamora;41739;1922;90719;13102;183602;17243;49275;316060;32267;4.604806056685594;9.391509896406356;10.209137505536923;ZA;14
2022-01-21;Ávila;47629;1993;123607;18536;149708;11867;5019;320944;32396;4.1844254550798885;7.926764100782857;10.09397278029812;AV;14
2022-01-21;León;92708;5934;335068;42854;460890;43479;24089;888666;92267;6.40074211502783;9.43370435461824;10.382640947217515;LE;12
2022-01-21;Palencia;42159;1525;157786;22637;184635;18809;34120;384580;42971;3.61725847387272;10.187125951201018;11.173487960892402;PA;14
2022-01-21;Burgos;76075;4111;292368;52070;399826;36127;9059;768269;92308;5.4038777522182055;9.035680521026647;12.015062432559429;BU;17
2022-01-21;Salamanca;62083;3982;167353;35521;346937;31651;37274;576373;71154;6.41399416909621;9.122981982319557;12.345130670590052;SA;21
2022-01-21;Segovia;40943;4278;132727;17089;191974;18188;40004;365644;39555;10.448672544757345;9.474199631200058;10.81789937753662;SE;12
2022-01-21;Soria;42427;2767;66736;10001;138518;9605;42173;247681;22373;6.521790369340279;6.9341168656781065;9.03299001538269;SO;14
2022-01-21;Valladolid;88041;3682;371852;70917;605227;54781;47186;1065120;129380;4.182142410922184;9.051314630708807;12.146988132792549;VA;19
2022-01-21;Zamora;41739;1922;90431;12953;183520;17234;49275;315690;32109;4.604806056685594;9.390802092414996;10.171053881972822;ZA;14
2022-01-21;Castilla y León;533804;30194;1737928;282578;2661235;241741;99999;4932967;554513;5.656383241789121;9.0837900448476;11.240963095840698;CyL;16
2022-01-20;Ávila;47629;1990;122109;18160;149478;11819;5019;319216;31969;4.178126771504755;7.9068491684395035;10.0148488797554;AV;14
2022-01-20;León;92685;5933;331881;41766;460220;43396;24089;884786;91095;6.40125155095215;9.429403328842726;10.295709923077446;LE;12
2022-01-20;Zamora;41739;1930;89393;12599;183194;17192;49275;314326;31721;4.6239727832482815;9.384586831446445;10.091751875441421;ZA;14
2022-01-20;Burgos;76052;4120;288813;50827;399551;36091;9059;764416;91038;5.417346026402988;9.032889418372122;11.90948384125921;BU;17
2022-01-20;Salamanca;62083;3984;165200;34693;346481;31614;37274;573764;70291;6.417215662902888;9.124309846715981;12.250855752539373;SA;21
2022-01-20;Segovia;40934;4282;131897;16773;191773;18173;40004;364604;39228;10.460741681731568;9.476307926559006;10.759070114425514;SE;12
2022-01-20;Castilla y León;533742;30282;1720488;276022;2657887;241258;99999;4912117;547562;5.673527659430961;9.077060085699655;11.147169336560998;CyL;16
2022-01-20;Palencia;42153;1526;156697;22209;184532;18787;34120;383382;42522;3.6201456598581356;10.180890035332625;11.091287540886114;PA;14
2022-01-20;Soria;42427;2767;66199;9767;138265;9572;42173;246891;22106;6.521790369340279;6.922937836762738;8.95374882032962;SO;14
2022-01-20;Valladolid;88040;3750;368299;69228;604393;54614;47186;1060732;127592;4.259427532939573;9.036173483147554;12.028674537960578;VA;18
2022-01-19;León;92647;5922;329037;40967;459534;43284;24089;881218;90173;6.392004058415275;9.419107182493569;10.23276873599949;LE;12
2022-01-19;Palencia;42149;1526;155810;21864;184383;18757;34120;382342;42147;3.620489216826022;10.172846737497492;11.023376976633486;PA;14
2022-01-19;Salamanca;62082;3983;163403;34117;346058;31554;37274;571543;69654;6.415708256821623;9.118124707418987;12.187009551337345;SA;20
2022-01-19;Zamora;41739;1930;88291;12296;182893;17127;49275;312923;31353;4.6239727832482815;9.364491806684782;10.019397743214785;ZA;13
2022-01-19;Ávila;47629;1990;121018;17906;149288;11801;5019;317935;31697;4.178126771504755;7.904855045281603;9.969647884001446;AV;14
2022-01-19;Burgos;76050;4120;286625;49950;398931;36000;9059;761606;90070;5.417488494411572;9.024116952555705;11.82632489765049;BU;17
2022-01-19;Segovia;40925;4280;131182;16529;191560;18144;40004;363667;38953;10.458155161881491;9.471705992900397;10.711172583709823;SE;12
2022-01-19;Soria;42426;2767;65674;9562;138034;9548;42173;246134;21877;6.521944090887663;6.917136357708971;8.888247864984114;SO;14
2022-01-19;Valladolid;88038;3750;365594;68161;603561;54454;47186;1057193;126365;4.259524296326586;9.022120382198318;11.952878991820794;VA;18
2022-01-19;Castilla y León;533685;30268;1706634;271352;2654242;240669;99999;4894561;542289;5.671510347864377;9.067334478167401;11.079420605852087;CyL;15
2022-01-18;Ávila;47629;1990;119787;17573;149067;11778;5019;316483;31341;4.178126771504755;7.901145122662964;9.90290157765188;AV;14
2022-01-18;Burgos;76033;4120;284010;48677;398419;35933;9059;758462;88730;5.4186997750976555;9.018897191148012;11.698674422713333;BU;17
2022-01-18;León;92615;5916;325917;39909;458786;43202;24089;877318;89027;6.387734168331264;9.416590741652971;10.147631759521634;LE;12
2022-01-18;Palencia;42140;1526;154778;21449;184031;18720;34120;380949;41695;3.6212624584717608;10.172199249039563;10.945034637182404;PA;13
2022-01-18;Salamanca;62082;3983;161316;33328;345607;31517;37274;569005;68828;6.415708256821623;9.119317606414223;12.096203021063085;SA;20
2022-01-18;Segovia;40913;4278;130307;16202;191297;18126;40004;362517;38606;10.456334172512404;9.475318483823584;10.649431612862294;SE;12
2022-01-18;Valladolid;88037;3748;362150;66651;602362;54304;47186;1052549;124703;4.257300907572952;9.015176920190848;11.847714453198853;VA;18
2022-01-18;Castilla y León;533612;30258;1690340;264996;2649970;240177;99999;4873922;535431;5.670412209620474;9.06338562323347;10.98562923247438;CyL;15
2022-01-18;Soria;42425;2767;65092;9346;137878;9535;42173;245395;21648;6.5220978196817905;6.915534022831779;8.821695633570366;SO;14
2022-01-18;Zamora;41738;1930;86983;11861;182523;17062;49275;311244;30853;4.624083568929992;9.347863009045437;9.912801531917081;ZA;13
2022-01-17;Ávila;47629;1990;118394;17208;148863;11726;5019;314886;30924;4.178126771504755;7.877041306436119;9.820697014157505;AV;14
2022-01-17;Soria;42424;2767;64522;9147;137557;9512;42173;244503;21426;6.522251555723176;6.914951620055685;8.763082661562436;SO;14
2022-01-17;Valladolid;88030;3747;358939;65306;601034;54150;47186;1048003;123203;4.256503464727934;9.00947367370232;11.75597779777348;VA;18
2022-01-17;Castilla y León;533539;30249;1673589;258820;2645191;239535;99999;4852319;528604;5.66950119860029;9.055489754804096;10.893842717265704;CyL;15
2022-01-17;Burgos;76021;4120;281407;47494;397808;35859;9059;755236;87473;5.41955512292656;9.014147528455938;11.582207415960044;BU;16
2022-01-17;León;92591;5913;322949;38864;457894;43040;24089;873434;87817;6.3861498417772795;9.399555355606319;10.054222757529475;LE;12
2022-01-17;Palencia;42138;1525;153498;20982;183810;18686;34120;379446;41193;3.6190611799326025;10.165932212610848;10.856090194652204;PA;13
2022-01-17;Salamanca;62082;3983;158907;32484;345130;31476;37274;566119;67943;6.415708256821623;9.120041723408571;12.001540312195846;SA;20
2022-01-17;Segovia;40886;4274;129305;15874;191026;18094;40004;361217;38242;10.453455950692168;9.472009045889042;10.586987877093271;SE;12
2022-01-17;Zamora;41738;1930;85668;11461;182069;16992;49275;309475;30383;4.624083568929992;9.332725505165625;9.81759431294935;ZA;13
2022-01-16;Ávila;47629;1990;116861;16782;148646;11706;5019;313136;30478;4.178126771504755;7.875085774255614;9.733151090899801;AV;14
2022-01-16;León;92572;5907;319275;37594;457275;42959;24089;869122;86460;6.380979129758459;9.394565633371602;9.94797048055394;LE;11
2022-01-16;Palencia;42127;1523;152272;20526;183619;18665;34120;378018;40714;3.6152586227360124;10.165070063555515;10.770386595347311;PA;13
2022-01-16;Salamanca;62080;3982;155915;31400;344782;31437;37274;562777;66819;6.414304123711339;9.1179353910587;11.873086497849059;SA;20
2022-01-16;Segovia;40874;4273;128139;15498;190674;18063;40004;359687;37834;10.454078387238832;9.473237043330501;10.51858977388674;SE;12
2022-01-16;Castilla y León;533486;30237;1654690;251607;2641817;239141;99999;4829993;520985;5.667815087931079;9.052141007495978;10.78645455593828;CyL;15
2022-01-16;Zamora;41738;1930;84382;11020;181791;16958;49275;307911;29908;4.624083568929992;9.328294580039715;9.713196345697297;ZA;13
2022-01-16;Burgos;76014;4119;278522;46070;397378;35815;9059;751914;86004;5.418738653405952;9.012829094715864;11.43801019797477;BU;16
2022-01-16;Soria;42424;2767;63894;8915;137476;9500;42173;243794;21182;6.522251555723176;6.9102970700340425;8.688482899497115;SO;13
2022-01-16;Valladolid;88028;3746;355430;63802;600176;54038;47186;1043634;121586;4.255464170491207;9.003692250273252;11.650252866426353;VA;17
2022-01-15;Burgos;76014;4119;277724;45566;397086;35770;9059;750824;85455;5.418738653405952;9.008124184685434;11.381495530244106;BU;16
2022-01-15;León;92567;5907;318136;36996;456959;42911;24089;867662;85814;6.381323797897739;9.390558015051678;9.890256805069257;LE;11
2022-01-15;Salamanca;62080;3982;155235;31008;344555;31427;37274;561870;66417;6.414304123711339;9.12104018226408;11.820705857226761;SA;19
2022-01-15;Soria;42424;2767;63475;8771;137356;9489;42173;243255;21027;6.522251555723176;6.908325810303154;8.644015539248937;SO;13
2022-01-15;Valladolid;88028;3746;354176;63030;599638;53975;47186;1041842;120751;4.255464170491207;9.00126409600459;11.590145146768895;VA;17
2022-01-15;Ávila;47628;1990;116529;16633;148537;11694;5019;312694;30317;4.178214495674813;7.872785905195339;9.695421082591926;AV;14
2022-01-15;Palencia;42127;1523;151847;20309;183524;18652;34120;377498;40484;3.6152586227360124;10.163248403478564;10.724295228054189;PA;13
2022-01-15;Segovia;40861;4272;127656;15265;190518;18051;40004;359035;37588;10.45495704950931;9.474695304380688;10.469174314481874;SE;11
2022-01-15;Zamora;41738;1930;84006;10822;181717;16951;49275;307461;29703;4.624083568929992;9.328241166208995;9.660737459385093;ZA;12
2022-01-15;Castilla y León;533467;30236;1648784;248400;2639890;238920;99999;4822141;517556;5.6678295002315044;9.050377099045793;10.732908888396254;CyL;15
2022-01-14;Ávila;47628;1990;115644;16405;148362;11669;5019;311634;30064;4.178214495674813;7.865221552688693;9.647214360435639;AV;14
2022-01-14;León;92567;5907;316554;36423;456312;42778;24089;865433;85108;6.381323797897739;9.374726064622452;9.834152383835606;LE;11
2022-01-14;Salamanca;62080;3982;154266;30578;344277;31399;37274;560623;65959;6.414304123711339;9.120272338843431;11.76530395649126;SA;19
2022-01-14;Valladolid;88028;3747;352754;62249;598945;53851;47186;1039727;119847;4.256600172672331;8.990975799113441;11.526775778641893;VA;17
2022-01-14;Castilla y León;533459;30234;1640574;244809;2637046;238439;99999;4811079;513482;5.667539585985052;9.041897638493982;10.672907262591199;CyL;14
2022-01-14;Burgos;76014;4119;276358;44927;396615;35686;9059;748987;84732;5.418738653405952;8.997642550080052;11.312879929825218;BU;16
2022-01-14;Segovia;40853;4269;127143;15020;190410;18037;40004;358406;37326;10.44966097960982;9.472716769077254;10.414446186726785;SE;11
2022-01-14;Zamora;41738;1930;83428;10543;181634;16939;49275;306800;29412;4.624083568929992;9.325897133796536;9.586701434159062;ZA;12
2022-01-14;Palencia;42127;1523;151317;20040;183343;18616;34120;376787;40179;3.6152586227360124;10.153646444096584;10.663584465493766;PA;13
2022-01-14;Soria;42424;2767;63110;8624;137148;9464;42173;242682;20855;6.522251555723176;6.900574561787266;8.593550407529195;SO;13
2022-01-13;León;92539;5903;313181;35480;455583;42648;24089;861303;84031;6.37893212591448;9.361192142814811;9.756264636254604;LE;11
2022-01-13;Burgos;75969;4113;274163;43917;396153;35599;9059;746285;83629;5.414050467954034;8.986174533576675;11.20604058771113;BU;16
2022-01-13;Palencia;42122;1522;150266;19692;183058;18546;34120;375446;39760;3.613313707801149;10.131215243256236;10.59007154157988;PA;13
2022-01-13;Salamanca;62080;3982;151954;29869;343775;31303;37274;557809;65154;6.414304123711339;9.10566504254236;11.680342195984647;SA;19
2022-01-13;Segovia;40837;4266;126144;14697;190041;17987;40004;357022;36950;10.446408893895242;9.464799701117126;10.3495022715687;SE;11
2022-01-13;Zamora;41738;1930;82084;10197;181171;16844;49275;304993;28971;4.624083568929992;9.29729371698561;9.498906532281069;ZA;12
2022-01-13;Ávila;47628;1990;113938;16035;148141;11629;5019;309707;29654;4.178214495674813;7.849953760268932;9.574856235086711;AV;14
2022-01-13;Soria;42420;2767;62346;8402;136950;9432;42173;241716;20601;6.522866572371523;6.887185104052573;8.5228118949511;SO;13
2022-01-13;Valladolid;88027;3746;349875;61181;597889;53691;47186;1035791;118618;4.255512513206176;8.980094967460515;11.451924181615789;VA;17
2022-01-13;Castilla y León;533360;30217;1623951;239470;2632761;237679;99999;4790072;507366;5.6654042297885105;9.027746916639984;10.592032854620975;CyL;14
2022-01-12;León;92519;5901;309091;34058;454683;42494;24089;856293;82453;6.378149353105848;9.345851945201382;9.629063883507163;LE;11
2022-01-12;Salamanca;62080;3982;149078;28900;343340;31237;37274;554498;64119;6.414304123711339;9.097978680025632;11.563432149439674;SA;19
2022-01-12;Segovia;40830;4266;124924;14190;189751;17925;40004;355505;36381;10.448199853049228;9.446590531802205;10.233611341612637;SE;11
2022-01-12;Valladolid;88025;3745;346213;59612;596590;53451;47186;1030828;116808;4.254473161033797;8.959419366734272;11.331473339878235;VA;17
2022-01-12;Castilla y León;533322;30215;1601551;231773;2627895;236757;99999;4762768;498745;5.665432890448923;9.009378228582191;10.47174668176153;CyL;14
2022-01-12;Ávila;47627;1990;111960;15633;147918;11568;5019;307505;29191;4.178302223528671;7.820549223218269;9.49285377473537;AV;13
2022-01-12;Palencia;42115;1522;149100;19192;182738;18468;34120;373953;39182;3.613914282322213;10.106272368089833;10.47778731551826;PA;12
2022-01-12;Zamora;41738;1930;80601;9763;180815;16758;49275;303154;28451;4.624083568929992;9.268036390786163;9.384999043390488;ZA;12
2022-01-12;Burgos;75969;4113;269049;42291;395374;35457;9059;740392;81861;5.414050467954034;8.967964509552981;11.056440372127199;BU;15
2022-01-12;Soria;42419;2766;61535;8134;136686;9399;42173;240640;20299;6.520662910488224;6.876344322022739;8.435422207446809;SO;13
2022-01-11;Ávila;47627;1990;109842;15066;147690;11531;5019;305159;28587;4.178302223528671;7.80756990994651;9.36790328976042;AV;13
2022-01-11;León;92489;5898;305167;32873;453935;42334;24089;851591;81105;6.376974559136762;9.326004824479275;9.523938134620963;LE;10
2022-01-11;Palencia;42106;1522;147808;18708;182551;18429;34120;372465;38659;3.6146867429819975;10.095261050336617;10.379230263246212;PA;12
2022-01-11;Segovia;40823;4265;123637;13692;189348;17857;40004;353808;35814;10.4475418269113;9.430783530853244;10.122439289105955;SE;11
2022-01-11;Valladolid;88022;3745;342504;58075;595367;53207;47186;1025893;115027;4.254618163640908;8.93684063779148;11.212377899059648;VA;16
2022-01-11;Zamora;41738;1930;79060;9398;180210;16595;49275;301008;27923;4.624083568929992;9.208700959991122;9.276497634614362;ZA;11
2022-01-11;Burgos;75946;4111;266059;40649;394829;35343;9059;736834;80103;5.4130566455112845;8.951470130106957;10.871241012222562;BU;15
2022-01-11;Salamanca;62078;3981;146182;27886;342437;31121;37274;550697;62988;6.412899900125649;9.088095036459261;11.437868737254787;SA;19
2022-01-11;Soria;42418;2766;60462;7790;136454;9363;42173;239334;19919;6.52081663444764;6.861653011271198;8.322678766911512;SO;12
2022-01-11;Castilla y León;533247;30208;1580721;224137;2622821;235780;99999;4736789;490125;5.664917008440741;8.989557426907897;10.34719933693479;CyL;14
2022-01-10;León;92461;5898;301068;31382;452909;42183;24089;846438;79463;6.378905700781952;9.313791512202231;9.38792918087326;LE;10
2022-01-10;Palencia;42090;1522;146259;18079;182230;18381;34120;370579;37982;3.6160608220479924;10.08670361630906;10.249366531832619;PA;12
2022-01-10;Soria;42418;2766;59576;7485;136091;9312;42173;238085;19563;6.52081663444764;6.842480399144691;8.216813322972888;SO;12
2022-01-10;Castilla y León;533179;30203;1557624;215198;2616041;234655;99999;4706844;480056;5.6647017230611105;8.969851772200817;10.199105812727169;CyL;13
2022-01-10;Burgos;75931;4108;261951;38733;394142;35227;9059;732024;78068;5.410175027327442;8.937641763628337;10.66467766084172;BU;14
2022-01-10;Salamanca;62078;3981;142674;26543;341489;30992;37274;546241;61516;6.412899900125649;9.075548553540525;11.261695844874332;SA;18
2022-01-10;Segovia;40816;4264;122174;13163;188887;17776;40004;351877;35203;10.4468835750686;9.41091763858815;10.00434811027717;SE;10
2022-01-10;Ávila;47627;1990;107907;14530;147243;11463;5019;302777;27983;4.178302223528671;7.785089953342434;9.242115484333354;AV;13
2022-01-10;Valladolid;88021;3744;338461;56328;593492;52889;47186;1019974;112961;4.253530407516388;8.91149333099688;11.07489014425858;VA;16
2022-01-10;Zamora;41737;1930;77554;8955;179558;16432;49275;298849;27317;4.6241943599204545;9.151360563160651;9.140736626189145;ZA;11
2022-01-09;Ávila;47627;1990;106016;13955;146936;11413;5019;300579;27358;4.178302223528671;7.767327271737355;9.101766923171613;AV;13
2022-01-09;Burgos;75903;4103;258938;36934;393700;35167;9059;728541;76204;5.40558344202469;8.93243586487173;10.45980939988278;BU;14
2022-01-09;León;92424;5888;297125;29900;452196;42031;24089;841745;77819;6.370639660694192;9.294863289370097;9.244961360031839;LE;10
2022-01-09;Salamanca;62078;3981;139325;25239;341077;30914;37274;542480;60134;6.412899900125649;9.063642520603851;11.085016959150568;SA;18
2022-01-09;Valladolid;88020;3744;334567;54414;592717;52767;47186;1015304;110925;4.25357873210634;8.902562268333792;10.925299220726009;VA;16
2022-01-09;Castilla y León;533099;30183;1535808;206182;2611947;233923;99999;4680854;470288;5.661800153442418;8.95588616461207;10.047055515937904;CyL;13
2022-01-09;Segovia;40811;4262;120656;12578;188440;17704;40004;349907;34544;10.443262845801376;9.39503290171938;9.872337506823243;SE;10
